latency
0.140381
0.141316
0.136846
0.131304
0.571405
0.179841
0.36555
0.161559
0.131421
0.244759
0.119829
0.129031
1.08848
0.511255
0.363261
0.439332
0.38136
0.16166
0.626485
0.38396
0.162734
0.133746
0.127527
0.126274
0.124278
0.124514
0.124476
2.20863
0.819442
1.91332
0.923432
0.605195
1.15056
0.69622
0.344071
0.181182
0.801986
0.797604
0.434582
0.153882
0.132459
0.134169
0.134001
1.32537
0.729942
0.278303
0.351418
0.152599
0.650579
0.885242
0.700123
0.196048
0.37195
0.434869
0.376686
0.160642
0.120562
0.220958
0.794144
0.24842
0.47757
2.14809
2.68069
0.587167
0.219977
0.154664
0.435912
0.545233
0.184969
0.412612
0.168356
0.133496
0.12778
0.128404
1.1955
0.296193
0.693706
0.363566
0.379583
0.679887
0.197465
0.1374
0.132172
1.01318
0.403629
0.158137
0.568814
0.975119
0.25676
1.74695
0.356786
0.256845
0.212202
0.463808
0.42636
0.20391
1.72611
0.511212
0.325872
1.08275
0.225015
0.663558
0.198858
0.549046
0.440811
0.35264
0.433232
0.267122
0.634305
0.981115
0.195665
0.43542
0.137969
0.438433
0.376583
0.135894
0.136681
0.866705
0.200749
0.342753
0.147437
0.548302
0.933218
0.256406
0.53004
0.15753
0.153681
0.66786
0.584257
0.448427
0.23356
0.306408
0.297887
0.268296
0.260635
2.99566
0.352263
0.17367
0.136563
0.133523
1.28097
0.725051
0.586834
0.153387
0.985831
0.506272
0.161503
0.119038
0.136407
0.113549
0.125912
1.3136
0.371478
0.143931
1.80947
0.501223
1.19309
0.163068
2.1473
0.616957
0.221105
0.313043
0.206501
0.193
0.191658
0.191846
1.88776
1.01635
0.285372
0.597405
0.188979
0.144348
0.131386
0.130725
0.125727
1.11711
0.221628
0.826113
0.178418
0.752476
0.191802
0.137813
0.319457
0.165756
0.928075
0.752312
0.382355
0.176191
1.7429
1.45552
1.46335
0.465386
0.957183
1.28601
0.355213
0.722671
0.494482
0.805278
0.436495
0.144948
0.967549
0.732942
0.192451
0.432956
0.812484
0.219269
0.360355
0.151128
1.01594
0.325914
0.394645
0.686884
0.175136
0.48699
0.29162
0.182308
0.156915
0.147922
0.251413
0.15787
0.138834
1.68602
0.730922
1.06856
0.579042
0.260827
0.454797
0.124585
1.0784
0.215412
0.203324
0.870955
0.761076
0.194214
0.204107
0.357835
0.146472
0.136656
1.32462
0.492468
0.151249
0.156908
0.846897
0.283681
0.143382
0.130779
0.700759
0.983401
0.352829
0.464715
2.18836
1.20704
0.323622
0.436093
2.16135
0.37536
0.126103
0.133958
0.18943
0.16753
0.139934
1.35217
0.470413
0.437155
0.353409
0.51822
0.193429
0.718729
0.19263
0.189799
0.581321
0.579718
0.269094
1.4168
0.424717
0.226217
0.149652
0.13771
0.128103
0.125957
0.124849
0.130407
1.48964
0.209139
0.406388
0.165745
0.135017
0.684116
0.309061
0.863929
0.425224
0.421667
1.42873
2.84994
0.742047
0.264149
0.24367
2.05233
0.313015
2.21789
2.34861
1.23831
0.2749
0.419797
2.59077
0.307499
0.306776
0.144512
0.139714
0.720087
0.379256
0.172681
0.947587
0.401428
0.148041
0.138904
0.113221
0.126538
0.126456
0.123722
1.46981
0.858932
0.388253
0.16165
0.137606
0.226002
1.34138
1.24162
0.540913
0.159091
1.05506
0.593137
0.427761
0.427379
0.136035
0.643352
0.425879
0.151073
0.134577
1.32202
0.303156
0.49934
1.30396
1.12269
0.241663
0.152661
0.143286
0.13886
1.26098
0.3403
0.16011
0.147405
0.142205
0.140825
0.137968
2.13682
0.488848
0.234288
0.178464
0.26596
1.59011
2.55057
1.28614
0.575433
1.40853
0.217428
0.3136
0.213945
0.15278
0.781806
1.20996
0.519
0.192351
0.338501
0.153716
0.132972
0.129064
0.975983
0.808184
0.223401
0.142294
0.372519
0.156635
1.05789
0.194123
0.138118
0.341143
0.20848
0.914486
0.677366
0.155193
0.18077
0.145129
0.132741
0.376823
1.09089
0.197417
0.799853
0.195639
0.168243
0.305862
0.293852
0.134318
0.129566
0.125811
0.126641
0.125153
0.110415
0.122789
0.129911
1.45717
0.548764
0.157119
0.141717
0.226224
0.131817
0.130175
0.125775
1.46607
0.630706
0.194059
0.23964
0.621149
0.157641
0.159076
0.784703
0.526878
0.842386
0.208916
0.747035
0.202375
0.13785
0.113739
0.232482
0.127578
0.110411
0.124315
0.109901
0.35073
0.249375
0.186829
2.62107
0.677508
0.242726
0.23624
0.201538
0.194971
2.4947
0.788323
0.466796
0.168071
0.360697
0.156534
0.117875
0.934748
1.24058
0.214539
0.126969
0.393648
0.472198
0.528612
1.32576
0.223976
0.141374
1.55704
3.39154
3.47607
0.250618
0.142391
0.132868
0.850646
0.200992
0.991989
0.3634
0.145212
0.131283
0.115398
0.128814
0.125081
2.07261
0.817918
0.206654
0.142022
0.32222
1.07556
0.466577
0.184955
0.13873
0.115424
0.126436
0.807429
0.912708
0.21843
1.42474
0.820272
0.196899
0.957005
0.257331
0.15388
0.116442
0.673966
1.19157
0.229273
0.395456
0.387648
1.2698
1.8933
0.222407
1.26529
0.62021
0.464174
0.31306
0.163013
0.146093
1.30304
0.799283
0.428731
0.540455
0.264133
0.143609
0.134146
2.69445
1.1388
0.714343
0.218743
0.366268
1.40136
0.387057
0.255596
0.49412
1.15657
0.808484
0.401807
0.160043
0.137381
0.7729
0.716118
0.188853
0.394547
0.155457
0.418122
0.380575
1.12666
1.40898
0.815556
0.594708
0.315303
0.35597
0.213989
0.288461
3.54628
0.815322
0.496457
0.436854
0.20117
0.425292
0.233661
0.15551
0.180881
0.182566
0.143612
0.172722
0.158664
2.43822
1.59406
0.21662
0.165497
0.51364
0.176584
0.132613
0.186674
0.30525
0.137839
0.138915
0.14186
1.51582
0.380233
0.146872
0.132941
0.12877
1.12318
0.253215
0.740351
0.436908
0.16243
0.134809
0.718793
0.333944
0.128473
0.852094
0.902253
0.400367
0.163922
0.762527
0.18645
0.426723
0.293943
0.789812
0.17217
0.983678
0.203037
0.416137
0.152838
0.934611
0.311228
0.763216
0.18581
0.363917
1.09041
0.557023
1.42701
0.485702
0.81509
0.465465
0.426445
0.287851
0.262376
2.48522
1.43172
0.931333
0.534176
0.15906
0.759104
0.522621
0.347629
0.727903
0.697384
0.833836
0.187164
0.137824
0.281713
0.904518
0.88444
0.33602
0.221465
1.26391
1.8274
0.367435
2.38862
0.37133
1.32771
0.425477
0.175201
0.137912
0.135741
0.115939
0.126819
0.125671
1.29176
0.812469
0.196654
0.4336
0.49387
0.744906
0.213729
0.373824
0.18542
0.379236
0.157264
0.120498
0.148683
0.132459
0.114906
0.123799
1.11688
2.83755
1.63457
2.25449
0.280105
0.373758
0.138723
1.3094
0.572476
0.161122
0.399545
0.133205
0.138281
0.130758
0.615744
0.391715
0.196457
0.145665
0.122186
1.31416
0.223343
0.126267
0.133231
0.160784
0.12944
0.22338
0.148473
1.27164
0.530142
0.44884
3.36332
0.355142
0.763258
0.539639
0.172648
0.65342
1.35284
0.196711
0.211896
1.99854
0.779477
0.460313
0.138993
0.134621
2.11256
0.240658
0.142123
0.130348
0.12765
0.769379
0.442167
0.488839
0.386442
0.700399
0.641753
0.974513
0.39874
0.189043
0.184433
0.26666
0.264519
0.27754
0.241219
0.52055
0.286215
2.90629
0.471844
1.13558
0.408407
0.92491
1.19727
1.06091
0.267412
0.15135
0.43783
0.41306
0.809923
0.400051
1.12805
0.594755
0.156431
0.132369
0.181265
0.138145
0.129229
0.124258
0.126757
0.131007
1.25834
0.813457
0.74818
0.419857
0.923239
0.200314
0.140293
0.339672
0.151054
0.134837
1.13703
0.196012
0.138287
0.320871
0.159947
0.251611
0.212783
2.45945
1.52388
0.512468
1.35625
0.381174
1.48098
0.293832
0.550101
0.38126
1.71601
0.214509
0.147624
0.310603
0.233422
0.879476
0.272866
0.370219
0.517133
0.406416
0.156887
0.569518
0.875632
0.276917
0.571281
0.157323
1.0839
0.606312
0.643667
0.189539
0.138859
0.164312
0.39672
0.12616
0.110084
0.130637
0.829286
0.212266
0.371672
0.517642
0.532827
0.146733
0.132397
1.56241
1.90912
1.70923
0.35814
1.35112
0.210748
0.265355
0.140684
0.409527
1.56884
0.420396
1.4942
2.91945
0.923856
1.22415
0.279228
0.510448
0.165599
0.149004
0.198831
0.311062
0.145615
1.65188
0.361655
1.01721
0.197191
0.141061
0.366074
0.131708
0.144235
0.129019
0.12807
0.125422
0.127612
0.124507
1.62364
0.196923
0.383496
0.151593
0.138498
0.128354
0.113884
0.12405
0.126815
0.129179
1.47332
0.181796
0.124937
0.432893
0.156104
0.134443
0.131722
0.125567
0.126151
0.111878
0.21686
0.131903
1.22052
0.35536
0.259552
0.152542
1.27536
0.738468
1.0641
0.24639
0.205039
0.323634
2.08857
0.457216
0.986448
0.726395
1.40197
0.742454
0.186706
0.691859
0.190167
1.07441
0.597756
0.332025
1.44149
0.345245
0.56058
0.20997
0.240001
0.198539
0.191721
0.187084
2.38136
0.487223
0.167794
1.14172
0.216581
0.143499
0.13168
0.461632
1.58188
0.212719
0.76826
0.199653
0.238983
0.327873
0.13989
1.23388
0.326289
0.194431
0.14402
0.1292
0.127316
0.177468
0.129124
0.129965
0.126974
0.127064
0.129196
0.124102
0.124162
2.05162
1.20662
0.593251
0.158416
1.00202
0.632025
0.15712
0.943504
0.4433
0.154008
0.80923
0.872056
0.72754
0.358191
0.196649
2.32093
1.03235
0.851958
0.50977
0.161942
0.139061
0.156592
0.133312
1.25577
0.42091
0.18033
1.1388
0.219532
0.54106
0.159006
0.12109
0.131767
0.65219
0.182754
0.694935
0.202808
0.151598
0.352398
0.153473
0.120857
0.127562
0.817097
0.419748
0.15235
0.138028
1.23467
0.805144
1.75548
0.679782
0.674766
1.34178
0.258
0.364617
0.24612
2.27662
0.340573
0.786704
0.169153
0.433912
0.160895
0.133803
0.135718
0.740329
0.380148
0.138497
1.09726
0.45845
0.140021
1.04095
0.544807
0.535145
0.193787
0.156774
0.153119
0.141947
0.14227
2.65534
0.560549
0.945937
1.33246
0.205761
0.144551
0.35618
0.144301
0.63269
0.254701
0.360936
1.38214
0.204389
0.364999
0.159758
0.131658
0.1266
1.0809
0.744159
0.209078
0.388678
0.439989
0.9123
0.222655
0.152357
0.23496
0.149028
0.413258
0.17051
0.13691
0.13167
0.130786
0.77912
0.526066
0.538292
0.226477
0.142681
0.137475
0.207148
0.174944
0.153338
0.177008
0.166776
1.8128
0.565489
0.218097
0.200165
0.199995
0.289775
0.145103
0.147685
0.142997
0.142809
0.15065
0.138663
1.68939
0.890319
0.952613
0.202301
0.388095
0.148952
0.138746
0.759537
0.211233
0.218475
0.289766
0.142894
1.27876
0.27969
0.78259
0.203503
0.421258
0.215638
0.15914
2.02511
0.873573
0.607255
0.307093
0.717568
2.03676
0.461989
0.166355
0.136795
0.127885
0.129568
0.126684
0.942767
0.52055
0.13671
0.135581
0.134182
0.113193
0.110532
0.994028
0.361429
0.146103
0.130151
1.18297
0.518627
0.158073
0.927329
0.716805
0.431941
0.159127
0.913063
0.193502
0.12004
0.392475
0.149674
0.129329
0.18844
0.137405
0.112547
0.123534
0.129195
0.112285
0.12845
0.12664
1.73194
0.304763
0.144069
0.141041
0.139295
0.12961
0.128236
1.5346
0.794992
0.225356
0.865611
0.294674
0.462047
0.531177
2.19827
0.492245
0.170011
0.146475
0.124617
0.120973
0.19126
0.176515
0.151095
0.404092
0.31714
0.351202
0.351175
0.215832
0.14397
0.141929
0.138047
0.54736
0.166734
0.143028
0.433682
0.160981
0.394252
0.345491
1.01837
0.174682
0.933812
0.234878
0.310755
0.635174
1.78539
5.14397
0.185117
0.829241
0.420942
0.165495
0.13574
0.136227
0.638655
0.416644
0.448388
0.442433
0.157431
0.119569
0.210215
0.117488
0.126329
0.12457
0.167746
0.142045
0.143651
2.13376
1.43036
0.349122
0.554736
2.43272
0.435133
0.15696
0.131745
0.12773
0.128728
1.32104
0.456832
0.160824
0.133692
0.127207
0.126006
0.124746
1.13458
0.632363
1.12326
0.381135
0.187819
0.403771
0.156739
0.448429
0.36975
0.156557
0.197509
0.136141
0.132164
0.124936
0.980311
0.320423
0.144593
0.132154
0.123516
0.122385
1.34878
0.881204
0.493377
0.3804
2.34414
0.491326
0.248699
1.1632
0.993709
0.217789
0.692517
0.30712
0.150079
0.127605
0.113259
0.123471
1.39773
0.314729
0.14315
0.13068
0.129225
0.126932
0.110484
0.128967
0.130466
0.115942
0.216389
0.126575
0.124108
0.123221
0.110119
0.125255
2.33891
0.268467
0.288138
1.1549
0.445454
3.38569
0.374798
0.159851
1.09802
0.199946
0.36205
0.156899
0.133669
0.128511
0.814505
0.393217
0.136753
0.464072
0.376782
0.134101
0.14213
0.130927
1.23397
0.430747
0.847367
0.172206
0.24799
0.613535
0.925578
0.527912
0.157157
0.132377
0.797673
0.180143
0.39005
0.149143
0.118381
0.116069
1.15812
1.35593
1.73138
0.28417
0.50005
1.0559
1.47175
1.02331
1.84367
0.747673
0.194261
0.211505
0.36816
0.144911
1.31192
0.744513
0.20735
0.664702
0.186963
2.03727
1.18412
0.371582
2.27289
0.235671
0.433989
0.596981
0.190268
0.139972
0.593595
0.165925
0.142843
0.41242
0.706994
0.183969
0.13537
0.335989
0.588977
0.438735
0.489497
0.433553
0.155171
0.133106
0.683328
0.379615
0.1625
0.133934
0.92633
0.38811
0.149685
0.137438
0.131779
2.04477
0.900598
0.97379
0.2092
0.441273
0.156006
0.117634
0.132413
0.128266
0.129439
0.111061
0.124963
0.125691
0.124723
1.5623
0.346054
0.148792
1.25043
0.74173
0.283085
0.453649
0.153696
0.137795
0.117588
0.784705
1.04081
0.399089
1.58083
1.01773
0.277695
0.19046
2.3868
1.34783
0.301909
0.558726
0.199092
0.155116
1.1309
0.431038
0.169707
0.736906
0.467358
0.155311
0.119062
0.214118
0.147146
0.8766
0.46057
0.437239
0.180006
0.426666
0.480913
0.345624
0.8565
0.217266
0.353665
0.172366
0.732826
0.412209
0.646644
0.564449
0.456699
0.163747
0.158603
0.134155
0.133096
1.14926
0.497169
0.474362
1.94107
0.59684
1.19632
0.375537
0.525937
0.242544
0.159027
1.80248
0.278171
0.123668
0.140246
0.117319
0.882766
0.826222
0.202734
0.922667
0.193352
0.122757
0.157688
0.136643
0.816778
0.206928
0.421892
0.154457
0.118723
0.128342
0.113408
1.01718
0.766206
0.192287
0.14036
0.52454
0.2128
0.875358
0.194767
0.355341
1.24438
0.855999
1.08941
0.51339
0.201195
0.432555
0.191452
0.19656
0.190732
0.189001
0.194644
0.188583
0.189849
1.79112
0.349062
0.557821
0.575394
0.771191
0.190136
0.902278
0.197567
0.383882
0.155921
0.1168
0.133965
0.132687
0.125397
0.172247
0.134041
1.31306
0.389909
0.155462
0.138427
0.131912
0.129996
0.283544
0.148519
1.72656
0.565246
0.94746
0.712053
0.375267
3.56295
0.226176
0.412201
0.159363
0.82212
0.187359
0.711371
0.185918
0.120743
0.129513
0.864406
0.198971
0.168027
0.123414
0.347106
0.580629
0.186544
0.136929
0.222366
0.389569
0.159029
0.134059
0.156418
0.135177
0.128029
0.132886
0.127542
0.11611
0.126138
1.50628
0.903856
0.530677
0.448182
0.18602
0.173865
0.161648
0.167943
0.127063
0.575888
2.65473
0.32727
0.186092
0.201188
2.6223
0.757581
0.503881
0.17011
1.1335
0.21373
0.173589
0.679693
0.188146
0.498324
0.33244
0.519296
0.781696
0.762788
0.349865
1.74084
1.57369
0.366606
0.277259
0.30419
0.289952
0.297547
0.32897
0.165987
0.138009
1.82301
0.280059
0.147146
0.133147
0.131167
0.112627
0.129367
1.67526
1.31827
0.415331
0.159437
0.13988
0.129179
1.48584
0.499503
0.469472
0.180328
0.348999
0.84811
0.527171
0.15438
0.135596
0.13684
1.07918
0.206748
0.396777
0.1502
0.137751
0.13064
0.110949
0.125139
1.22595
0.565744
0.137284
0.1362
0.131834
0.113611
0.127167
0.127587
0.130525
1.30585
0.442059
0.465366
0.378695
0.16266
0.151237
0.739841
0.59208
0.496538
0.195878
0.171671
0.312016
0.179353
2.3048
0.800944
0.207363
0.20744
0.196737
2.2788
0.449715
0.160498
1.81523
0.208025
0.233948
0.445236
0.146331
1.34063
0.223708
0.360945
0.136721
0.116183
0.131728
0.128173
0.894007
0.177139
0.123752
0.14086
0.735568
0.194847
0.358708
0.143235
0.140064
0.219016
1.07207
0.781964
0.740074
0.215855
0.151118
0.810324
0.175576
0.409569
0.160783
0.421286
0.53255
0.153196
0.119717
0.115324
0.127698
0.126869
1.85926
1.51412
1.24777
2.03914
1.20155
0.567505
0.140502
0.137219
0.129796
0.128121
0.874532
0.723554
0.858241
1.15944
3.10331
1.13943
0.884675
0.479767
0.145701
0.152206
1.62961
0.255094
0.536249
0.565824
0.145786
0.132127
1.24829
0.368634
1.22143
0.221692
0.159132
0.25112
0.850254
0.19891
0.22929
0.594259
0.151807
0.130628
0.128487
0.113112
0.149618
1.33745
0.475091
0.148676
0.133165
0.127749
0.129085
0.920348
1.32544
1.1124
0.267702
0.427758
1.92267
1.15297
0.644531
1.6818
0.214567
0.352211
0.157304
0.131642
0.163769
0.122447
0.129664
0.127327
0.212848
0.116945
0.125512
0.110617
1.72526
0.447511
0.869395
0.195752
0.448619
0.162154
0.136168
0.130074
0.130059
0.133576
0.132299
1.11669
0.74934
1.39835
0.213735
0.368932
0.16964
0.133783
0.789983
0.649702
0.408519
1.41055
0.378274
0.774173
0.33075
0.957205
0.23061
0.491991
0.821986
0.483441
0.171138
0.553985
0.858611
0.256691
0.245245
0.395382
0.245707
0.32387
0.28715
0.270875
0.135771
0.145925
0.141688
0.130801
0.130323
0.129575
0.12644
1.856
0.333599
0.888101
0.445582
0.78377
1.61475
2.76362
1.42691
0.399368
1.28694
0.857759
0.196642
0.248855
0.579265
0.161135
0.135668
0.182567
0.86757
0.577557
0.938032
0.207769
0.145513
0.239063
0.683982
0.90665
0.474097
0.167903
0.13615
1.03364
0.463872
0.13741
0.116624
1.18508
0.20544
0.145549
0.132776
0.126004
0.855637
0.90007
0.230071
0.16535
0.178841
0.164494
1.31405
0.386607
0.563519
0.233272
2.59598
0.225297
0.155559
1.45639
0.311792
0.361049
0.141753
0.129629
0.155764
0.133141
0.132559
0.124188
0.221429
0.128169
0.124714
0.124696
1.51469
0.585932
1.95409
0.592796
2.39203
0.724426
0.463307
0.427603
0.168171
0.767483
0.723974
0.281938
0.735844
0.252132
0.307583
1.09026
0.76626
0.416804
0.167867
0.880827
0.195695
0.142322
0.220037
0.212443
0.400057
1.14196
0.224927
0.423457
0.461053
0.192671
1.00681
0.263174
0.312396
0.143447
0.131793
0.85911
0.626109
0.467935
1.46779
0.396451
0.247739
0.165396
0.127257
0.325831
1.35794
1.53583
1.23286
1.26442
0.200522
0.190109
0.409531
1.01619
0.637911
0.138184
0.118566
0.130548
0.13333
0.126378
0.165308
0.120809
1.11764
0.542283
0.178226
0.131871
0.142713
0.46669
0.398763
0.271485
0.263701
0.191409
0.189276
2.42732
1.20775
0.15174
0.143817
1.22633
0.443142
0.14244
0.1166
0.133161
0.113383
0.131714
0.112429
0.124164
1.58093
0.789595
0.286893
0.521297
0.64848
0.211916
0.377193
0.155776
0.139549
0.130351
0.128499
0.131921
0.12506
1.50071
0.208556
0.139206
0.130819
0.380012
0.426587
0.176188
0.344319
0.152252
0.137896
0.134205
0.113896
0.125226
0.859948
0.191089
0.728552
0.184486
0.342898
0.426
0.198873
0.346526
0.151707
0.118409
0.129493
0.127783
1.00032
0.907281
0.333717
0.130692
0.132079
0.129203
1.06789
0.189836
0.232733
0.8074
0.19101
0.473291
1.9115
1.99893
0.570149
0.850226
0.915147
0.435675
0.268698
0.252354
0.39618
1.81855
0.501331
0.43671
0.761716
0.210971
0.127096
0.263104
0.390716
0.15308
0.132795
0.126569
0.923459
0.174487
0.600894
0.405644
0.143872
0.681332
0.192889
0.19852
0.283376
0.177623
1.21769
0.911629
0.202106
0.463701
0.208429
0.521117
0.719722
0.18971
0.140063
0.337548
0.487402
0.557286
0.180013
2.546
0.577221
1.24223
1.16463
1.07827
0.801929
0.397021
0.523094
0.183003
0.380381
0.138677
0.138671
0.772165
0.187323
0.142838
0.942149
0.563954
1.44748
1.96296
0.577628
0.596966
0.170025
1.56457
0.500527
0.267903
0.301518
0.233891
1.75059
0.279145
0.349057
0.158103
0.139469
0.122426
0.128401
0.125108
1.34919
0.195909
0.139801
0.393889
0.777733
0.214513
0.393964
0.285281
0.129772
0.133098
0.130351
0.131238
1.7439
0.562114
0.148975
0.134483
0.129542
0.127516
0.124786
1.11048
0.552064
0.158515
0.133318
3.24025
0.845442
0.265644
2.17454
0.957746
0.346399
1.15553
0.210487
0.364754
0.178632
0.214517
0.924877
0.215188
0.149569
0.350255
0.160687
0.135256
0.130993
0.127734
0.127014
0.111599
1.16139
0.37159
0.164602
0.727101
0.569501
0.163238
0.134151
1.04944
0.218334
0.150626
0.337279
0.289513
0.198148
1.01166
0.20418
0.339826
0.15131
0.116743
0.112043
0.128016
0.12518
0.127909
0.124671
0.113836
0.122057
0.125531
0.204977
0.127474
2.74174
1.2066
0.780656
0.22899
1.10556
0.283333
0.53944
0.219826
1.43773
0.225488
0.609109
0.263095
0.420827
0.17414
0.388379
0.151212
0.89346
0.549813
0.183283
0.163066
0.127449
0.140878
0.13854
2.11408
1.16411
0.34672
0.285478
2.21333
0.489486
0.446844
0.829868
0.219033
0.361061
0.136694
0.13548
0.128085
0.127369
0.893949
1.45005
0.230965
0.247288
0.544648
0.160642
0.682411
0.535112
0.154646
0.45027
0.72665
0.870465
1.00925
0.199409
0.148296
0.135739
0.130258
0.129252
0.13024
0.353832
0.514799
0.578411
0.265586
0.547046
0.159685
0.139684
0.129731
1.50757
0.683861
2.43179
0.253902
0.189795
2.95339
0.381998
1.36833
0.364764
0.389084
0.133931
0.683275
0.685963
0.195165
0.137235
0.129437
1.45048
1.30798
0.356324
2.35541
0.224538
0.351316
0.161582
0.133656
0.131267
0.133304
1.02428
0.304698
0.836633
0.304055
0.554892
0.148074
0.135106
0.130524
0.125364
0.124626
0.124616
0.124168
0.122904
0.123877
1.35471
0.9716
0.19776
1.07032
0.301931
0.138896
0.94911
0.966745
0.189902
0.446345
0.157242
1.06199
0.456623
0.155215
0.120404
0.129589
0.126049
0.125355
0.123475
0.122721
0.111494
0.125768
1.26653
2.13104
0.23653
0.210694
0.197562
2.67068
2.32399
1.55743
0.184123
1.03558
0.232286
0.136
1.68423
0.540641
0.31036
2.4832
0.433117
0.329377
1.0613
0.199766
0.474566
0.589144
0.155662
0.132113
0.114019
1.08529
1.17222
0.31175
0.92111
0.454874
0.15821
0.994679
0.913525
0.174742
0.683927
0.211664
0.581374
0.550194
0.77046
0.256589
0.928964
0.656045
0.43646
0.666018
0.345745
0.141282
0.131591
1.97112
0.458172
0.222986
0.524885
0.179268
0.496692
0.163737
0.135729
0.830418
2.47665
0.36753
0.227464
1.09426
0.222182
0.19977
0.284435
0.120707
0.110714
0.126428
0.127492
0.124122
0.202757
0.240667
0.175774
0.149866
3.85034
0.947814
0.935399
1.53113
0.562868
0.163631
0.506854
0.500005
0.447655
0.388316
0.155551
0.131063
0.743887
0.743615
0.185534
0.13535
0.416919
0.143458
0.139537
0.133411
0.135287
0.77
0.708059
0.570487
1.21984
0.41092
0.160357
0.132179
0.759211
0.193564
0.328756
0.147308
0.150857
0.146535
0.134852
1.20974
0.322703
0.131326
0.786821
0.196559
0.14225
0.360658
0.176071
1.27196
0.86191
0.374356
0.305709
0.144186
0.131489
1.22237
0.309791
0.144487
0.132107
0.220045
0.929578
0.783043
0.166102
0.169357
0.327184
0.233031
0.200748
0.136688
0.131082
0.1166
1.6912
1.53687
1.67373
1.22823
0.283884
0.207333
0.199137
0.194557
0.193187
0.180163
0.305373
0.27756
0.156835
0.128099
0.141682
0.214852
1.77108
1.82627
0.583086
0.15599
0.831178
0.193569
0.136558
0.131856
0.850603
0.221671
0.375135
0.464526
0.455251
0.156379
0.131994
0.767901
0.681721
0.1824
3.14874
2.41834
0.89376
1.19809
0.244222
0.215157
0.83973
1.12321
0.686088
0.192675
0.397338
0.157417
0.783816
0.632011
0.194778
0.7512
0.218105
0.712704
0.164081
0.582387
0.927286
0.814985
1.10596
1.34313
0.210264
0.190857
0.504024
0.162025
0.14758
0.151536
0.95986
0.980477
0.671692
0.15692
1.08196
0.794154
0.196423
0.14149
0.200501
0.77929
0.234998
0.325435
0.926237
0.200513
0.420483
0.159857
0.768958
0.851727
0.19306
0.541406
0.446823
0.422306
0.465845
0.350524
0.166338
0.134307
0.217824
0.122853
2.9032
2.82923
1.80037
0.208949
0.405111
0.156995
0.119153
0.137158
